;Date;Close
0;2024-05-07 00:00:00+01:00;1481.830810546875
1;2024-05-08 00:00:00+01:00;1464.13134765625
2;2024-05-09 00:00:00+01:00;1441.5155029296875
3;2024-05-10 00:00:00+01:00;1418.8997802734375
4;2024-05-13 00:00:00+01:00;1414.9664306640625
5;2024-05-14 00:00:00+01:00;1416.93310546875
6;2024-05-15 00:00:00+01:00;1446.4320068359375
7;2024-05-16 00:00:00+01:00;1429.7159423828125
8;2024-05-17 00:00:00+01:00;1414.9664306640625
9;2024-05-20 00:00:00+01:00;1423.816162109375
10;2024-05-21 00:00:00+01:00;1417.9163818359375
11;2024-05-22 00:00:00+01:00;1398.2503662109375
12;2024-05-23 00:00:00+01:00;1401.200439453125
13;2024-05-24 00:00:00+01:00;1370.718017578125
14;2024-05-28 00:00:00+01:00;1402.18359375
15;2024-05-29 00:00:00+01:00;1346.1357421875
16;2024-05-30 00:00:00+01:00;1333.3526611328125
17;2024-05-31 00:00:00+01:00;1316.63671875
18;2024-06-03 00:00:00+01:00;1350.06884765625
19;2024-06-04 00:00:00+01:00;1366.784912109375
20;2024-06-05 00:00:00+01:00;1397.2669677734375
21;2024-06-06 00:00:00+01:00;1410.050048828125
22;2024-06-07 00:00:00+01:00;1383.5009765625
23;2024-06-10 00:00:00+01:00;1368.75146484375
24;2024-06-11 00:00:00+01:00;1336.3026123046875
25;2024-06-12 00:00:00+01:00;1399.2337646484375
26;2024-06-13 00:00:00+01:00;1407.10009765625
27;2024-06-14 00:00:00+01:00;1420.8663330078125
28;2024-06-17 00:00:00+01:00;1393.3338623046875
29;2024-06-18 00:00:00+01:00;1447.4154052734375
30;2024-06-19 00:00:00+01:00;1467.081298828125
31;2024-06-20 00:00:00+01:00;1436.59912109375
32;2024-06-21 00:00:00+01:00;1423.816162109375
33;2024-06-24 00:00:00+01:00;1435.6158447265625
34;2024-06-25 00:00:00+01:00;1435.6158447265625
35;2024-06-26 00:00:00+01:00;1447.4154052734375
36;2024-06-27 00:00:00+01:00;1452.1329345703125
37;2024-06-28 00:00:00+01:00;1462.011474609375
38;2024-07-01 00:00:00+01:00;1445.218017578125
39;2024-07-02 00:00:00+01:00;1454.108642578125
40;2024-07-03 00:00:00+01:00;1465.9627685546875
41;2024-07-04 00:00:00+01:00;1506.4644775390625
42;2024-07-05 00:00:00+01:00;1562.7716064453125
43;2024-07-08 00:00:00+01:00;1570.6744384765625
44;2024-07-09 00:00:00+01:00;1561.7838134765625
45;2024-07-10 00:00:00+01:00;1592.406982421875
46;2024-07-11 00:00:00+01:00;1564.747314453125
47;2024-07-12 00:00:00+01:00;1544.9903564453125
48;2024-07-15 00:00:00+01:00;1559.80810546875
49;2024-07-16 00:00:00+01:00;1564.747314453125
50;2024-07-17 00:00:00+01:00;1536.099853515625
51;2024-07-18 00:00:00+01:00;1533.1363525390625
52;2024-07-19 00:00:00+01:00;1488.6832275390625
53;2024-07-22 00:00:00+01:00;1490.658935546875
54;2024-07-23 00:00:00+01:00;1491.646728515625
55;2024-07-24 00:00:00+01:00;1464.9749755859375
56;2024-07-25 00:00:00+01:00;1431.38818359375
57;2024-07-26 00:00:00+01:00;1447.1937255859375
58;2024-07-29 00:00:00+01:00;1443.242431640625
59;2024-07-30 00:00:00+01:00;1432.3759765625
60;2024-07-31 00:00:00+01:00;1520.2943115234375
61;2024-08-01 00:00:00+01:00;1480.780517578125
62;2024-08-02 00:00:00+01:00;1419.5340576171875
63;2024-08-05 00:00:00+01:00;1337.5428466796875
64;2024-08-06 00:00:00+01:00;1311.85888671875
65;2024-08-07 00:00:00+01:00;1367.17822265625
66;2024-08-08 00:00:00+01:00;1354.3363037109375
67;2024-08-09 00:00:00+01:00;1354.3363037109375
68;2024-08-12 00:00:00+01:00;1371.129638671875
69;2024-08-13 00:00:00+01:00;1381.008056640625
70;2024-08-14 00:00:00+01:00;1403.728515625
71;2024-08-15 00:00:00+01:00;1426.448974609375
72;2024-08-16 00:00:00+01:00;1451.1451416015625
73;2024-08-19 00:00:00+01:00;1454.108642578125
74;2024-08-20 00:00:00+01:00;1450.1572265625
75;2024-08-21 00:00:00+01:00;1452.1329345703125
76;2024-08-22 00:00:00+01:00;1430.400390625
77;2024-08-23 00:00:00+01:00;1448.181640625
78;2024-08-27 00:00:00+01:00;1404.71630859375
79;2024-08-28 00:00:00+01:00;1398.789306640625
80;2024-08-29 00:00:00+01:00;1392.8621826171875
81;2024-08-30 00:00:00+01:00;1374.0931396484375
82;2024-09-02 00:00:00+01:00;1378.0445556640625
83;2024-09-03 00:00:00+01:00;1307.907470703125
84;2024-09-04 00:00:00+01:00;1302.96826171875
85;2024-09-05 00:00:00+01:00;1277.2843017578125
86;2024-09-06 00:00:00+01:00;1252.588134765625
87;2024-09-09 00:00:00+01:00;1248.6368408203125
88;2024-09-10 00:00:00+01:00;1219.9892578125
89;2024-09-11 00:00:00+01:00;1190.3538818359375
90;2024-09-12 00:00:00+01:00;1206.159423828125
91;2024-09-13 00:00:00+01:00;1217.0257568359375
92;2024-09-16 00:00:00+01:00;1201.22021484375
93;2024-09-17 00:00:00+01:00;1194.3052978515625
94;2024-09-18 00:00:00+01:00;1197.268798828125
95;2024-09-19 00:00:00+01:00;1189.365966796875
96;2024-09-20 00:00:00+01:00;1156.7672119140625
97;2024-09-23 00:00:00+01:00;1166.6455078125
98;2024-09-24 00:00:00+01:00;1175.5362548828125
99;2024-09-25 00:00:00+01:00;1170.596923828125
100;2024-09-26 00:00:00+01:00;1218.0135498046875
101;2024-09-27 00:00:00+01:00;1218.4708251953125
102;2024-09-30 00:00:00+01:00;1160.8740234375
103;2024-10-01 00:00:00+01:00;1150.9434814453125
104;2024-10-02 00:00:00+01:00;1155.90869140625
105;2024-10-03 00:00:00+01:00;1146.9713134765625
106;2024-10-04 00:00:00+01:00;1124.131103515625
107;2024-10-07 00:00:00+01:00;1119.1658935546875
108;2024-10-08 00:00:00+01:00;1118.1728515625
109;2024-10-09 00:00:00+01:00;1126.1173095703125
110;2024-10-10 00:00:00+01:00;1084.4091796875
111;2024-10-11 00:00:00+01:00;1093.3466796875
112;2024-10-14 00:00:00+01:00;1103.277099609375
113;2024-10-15 00:00:00+01:00;1089.37451171875
114;2024-10-16 00:00:00+01:00;1084.4091796875
115;2024-10-17 00:00:00+01:00;1085.4022216796875
116;2024-10-18 00:00:00+01:00;1078.450927734375
117;2024-10-21 00:00:00+01:00;1046.67333984375
118;2024-10-22 00:00:00+01:00;1037.7359619140625
119;2024-10-23 00:00:00+01:00;1050.6455078125
120;2024-10-24 00:00:00+01:00;1023.833251953125
121;2024-10-25 00:00:00+01:00;1006.951416015625
122;2024-10-28 00:00:00+00:00;1035.7498779296875
123;2024-10-29 00:00:00+00:00;1061.569091796875
124;2024-10-30 00:00:00+00:00;1052.631591796875
125;2024-10-31 00:00:00+00:00;1051.6385498046875
126;2024-11-01 00:00:00+00:00;1060.5760498046875
127;2024-11-04 00:00:00+00:00;1052.631591796875
128;2024-11-05 00:00:00+00:00;1038.72900390625
129;2024-11-06 00:00:00+00:00;997.0209350585938
130;2024-11-07 00:00:00+00:00;1028.7984619140625
131;2024-11-08 00:00:00+00:00;1006.951416015625
132;2024-11-11 00:00:00+00:00;972.6912231445312
133;2024-11-12 00:00:00+00:00;929.9901123046875
134;2024-11-13 00:00:00+00:00;892.7507934570312
135;2024-11-14 00:00:00+00:00;891.7577514648438
136;2024-11-15 00:00:00+00:00;976.6634521484375
137;2024-11-18 00:00:00+00:00;1003.9722900390625
138;2024-11-19 00:00:00+00:00;1000.9931030273438
139;2024-11-20 00:00:00+00:00;962.2642211914062
140;2024-11-21 00:00:00+00:00;997.0209350585938
141;2024-11-22 00:00:00+00:00;980.1390991210938
142;2024-11-25 00:00:00+00:00;1010.923583984375
143;2024-11-26 00:00:00+00:00;1012.9097290039062
144;2024-11-27 00:00:00+00:00;989.0765380859375
145;2024-11-28 00:00:00+00:00;985.1043090820312
146;2024-11-29 00:00:00+00:00;974.1807861328125
147;2024-12-02 00:00:00+00:00;950.8441772460938
148;2024-12-03 00:00:00+00:00;915.5909423828125
149;2024-12-04 00:00:00+00:00;931.479736328125
150;2024-12-05 00:00:00+00:00;943.892822265625
151;2024-12-06 00:00:00+00:00;939.9205932617188
152;2024-12-09 00:00:00+00:00;925.02490234375
153;2024-12-10 00:00:00+00:00;915.0944213867188
154;2024-12-11 00:00:00+00:00;942.4032592773438
155;2024-12-12 00:00:00+00:00;964.746826171875
156;2024-12-13 00:00:00+00:00;957.7954711914062
157;2024-12-16 00:00:00+00:00;953.8233032226562
158;2024-12-17 00:00:00+00:00;936.4449462890625
159;2024-12-18 00:00:00+00:00;939.424072265625
160;2024-12-19 00:00:00+00:00;905.6604614257812
161;2024-12-20 00:00:00+00:00;912.115234375
162;2024-12-23 00:00:00+00:00;915.5909423828125
163;2024-12-24 00:00:00+00:00;927.010986328125
164;2024-12-27 00:00:00+00:00;909.6326293945312
165;2024-12-30 00:00:00+00:00;904.5
166;2024-12-31 00:00:00+00:00;910.0
167;2025-01-02 00:00:00+00:00;904.5
168;2025-01-03 00:00:00+00:00;923.0
169;2025-01-06 00:00:00+00:00;968.5
170;2025-01-07 00:00:00+00:00;950.0
171;2025-01-08 00:00:00+00:00;972.5
172;2025-01-09 00:00:00+00:00;963.5
173;2025-01-10 00:00:00+00:00;926.0
174;2025-01-13 00:00:00+00:00;909.0
175;2025-01-14 00:00:00+00:00;920.0
176;2025-01-15 00:00:00+00:00;926.0
177;2025-01-16 00:00:00+00:00;928.0
178;2025-01-17 00:00:00+00:00;926.0
179;2025-01-20 00:00:00+00:00;923.0
180;2025-01-21 00:00:00+00:00;936.5
181;2025-01-22 00:00:00+00:00;944.5
182;2025-01-23 00:00:00+00:00;930.0
183;2025-01-24 00:00:00+00:00;935.5
184;2025-01-27 00:00:00+00:00;901.5
185;2025-01-28 00:00:00+00:00;890.0
186;2025-01-29 00:00:00+00:00;898.0
187;2025-01-30 00:00:00+00:00;906.5
188;2025-01-31 00:00:00+00:00;907.0
189;2025-02-03 00:00:00+00:00;883.5
190;2025-02-04 00:00:00+00:00;913.0
191;2025-02-05 00:00:00+00:00;919.5
192;2025-02-06 00:00:00+00:00;929.0
193;2025-02-07 00:00:00+00:00;916.5
194;2025-02-10 00:00:00+00:00;957.5
195;2025-02-11 00:00:00+00:00;961.5
196;2025-02-12 00:00:00+00:00;951.5
197;2025-02-13 00:00:00+00:00;972.5
198;2025-02-14 00:00:00+00:00;975.5
199;2025-02-17 00:00:00+00:00;972.0
200;2025-02-18 00:00:00+00:00;1001.0
201;2025-02-19 00:00:00+00:00;1022.0
202;2025-02-20 00:00:00+00:00;1021.0
203;2025-02-21 00:00:00+00:00;1012.0
204;2025-02-24 00:00:00+00:00;1004.0
205;2025-02-25 00:00:00+00:00;990.0
206;2025-02-26 00:00:00+00:00;994.5
207;2025-02-27 00:00:00+00:00;967.5
208;2025-02-28 00:00:00+00:00;932.5
209;2025-03-03 00:00:00+00:00;948.0
210;2025-03-04 00:00:00+00:00;923.0
211;2025-03-05 00:00:00+00:00;935.0
212;2025-03-06 00:00:00+00:00;932.0
213;2025-03-07 00:00:00+00:00;915.5
214;2025-03-10 00:00:00+00:00;909.0
215;2025-03-11 00:00:00+00:00;917.5
216;2025-03-12 00:00:00+00:00;948.0
217;2025-03-13 00:00:00+00:00;932.5
218;2025-03-14 00:00:00+00:00;952.0
